"site_id","site","site_type","coordinates","lat","long","site_color","industrial_20","land_use","site_traffic","nearby_sources","ind_traf","tube_number","file_name_sampling","file_name","analysis_batch_date","sample_end_date","sample_type","start_date","end_date","time_difference","multiplier","week","sample_length","m_p_xylene_2","m_p_xylene_2_flag","m_p_xylene_2_unc","benzene","benzene_flag","benzene_unc","ethylbenzene","ethylbenzene_flag","ethylbenzene_unc","o_xylene","o_xylene_flag","o_xylene_unc","toluene","toluene_flag","toluene_unc","benzene_1_2_3_trimethyl","benzene_1_2_3_trimethyl_flag","benzene_1_2_3_trimethyl_unc","benzene_1_4_diethyl","benzene_1_4_diethyl_flag","benzene_1_4_diethyl_unc","benzene_1_ethyl_2_methyl","benzene_1_ethyl_2_methyl_flag","benzene_1_ethyl_2_methyl_unc","benzene_1_ethyl_3_methyl","benzene_1_ethyl_3_methyl_flag","benzene_1_ethyl_3_methyl_unc","benzene_1_ethyl_4_methyl","benzene_1_ethyl_4_methyl_flag","benzene_1_ethyl_4_methyl_unc","mesitylene","mesitylene_flag","mesitylene_unc","benzene_propyl","benzene_propyl_flag","benzene_propyl_unc","heptane","heptane_flag","heptane_unc","n_hexane","n_hexane_flag","n_hexane_unc","nonane","nonane_flag","nonane_unc","octane","octane_flag","octane_unc","decane","decane_flag","decane_unc","dodecane","dodecane_flag","dodecane_unc","undecane","undecane_flag","undecane_unc","pentane_2_3_4_trimethyl","pentane_2_3_4_trimethyl_flag","pentane_2_3_4_trimethyl_unc","pentane_2_4_dimethyl","pentane_2_4_dimethyl_flag","pentane_2_4_dimethyl_unc","hexane_2_methyl","hexane_2_methyl_flag","hexane_2_methyl_unc","heptane_3_methyl","heptane_3_methyl_flag","heptane_3_methyl_unc","hexane_3_methyl","hexane_3_methyl_flag","hexane_3_methyl_unc","pentane_3_methyl","pentane_3_methyl_flag","pentane_3_methyl_unc","pentane_2_methyl","pentane_2_methyl_flag","pentane_2_methyl_unc","butane_2_methyl","butane_2_methyl_flag","butane_2_methyl_unc","cyclohexane_methyl","cyclohexane_methyl_flag","cyclohexane_methyl_unc","x1_hexene","x1_hexene_flag","x1_hexene_unc","x2_pentene_z_cis","x2_pentene_z_cis_flag","x2_pentene_z_cis_unc","x1_3_butadiene_2_methyl","x1_3_butadiene_2_methyl_flag","x1_3_butadiene_2_methyl_unc","x2_hexanone","x2_hexanone_flag","x2_hexanone_unc","methyl_isobutyl_ketone","methyl_isobutyl_ketone_flag","methyl_isobutyl_ketone_unc","benzene_1_2_dichloro","benzene_1_2_dichloro_flag","benzene_1_2_dichloro_unc","carbon_tetrachloride","carbon_tetrachloride_flag","carbon_tetrachloride_unc","trichloromethane","trichloromethane_flag","trichloromethane_unc","tetrachloroethylene","tetrachloroethylene_flag","tetrachloroethylene_unc","trichloromonofluoromethane","trichloromonofluoromethane_flag","trichloromonofluoromethane_unc","conversion_factor","blank_corrected_value","xylenes","xylenes_flag","btex","btex_flag","season"
"2","Essington & Mingo","stationary","39.90131732, -75.2250262",39.90131732,-75.2250262,"#DB72FB","Industrial","Industrial","High","Auto body shop, junkyard","HighT/I","P733857","P733857 071323 070523 Essington 1WK SS","P733857 071323 070523 Essington 1WK.D","2023-07-13","2023-07-05","sample","2023-06-28","2023-07-05",10018,1,"272023",1,0.8877,"REG",0.3353,0.3338,"REG",0.1259,0.1622,"REG",0.0594,0.2548,"REG",0.0886,0.7417,"REG",0.2941,0.0322,"REG",0.0204,0.0167,"REG",0.0156,0.0293,"REG",0.0206,0.0841,"REG",0.0264,0.0283,"REG",0.0169,0.0707,"REG",0.0279,0.0363,"REG",0.0323,0.1344,"REG",0.0545,0.1897,"REG",0.0518,0.0077,"REG",0.0199,0.0421,"REG",0.0214,0.0304,"REG",0.032,0.0236,"REG",0.0318,0.0591,"REG",0.054,0.1089,"REG",0.0462,0.0764,"REG",0.0341,0.1198,"REG",0.0362,0.0925,"REG",0.0502,0.2617,"REG",0.0973,0.3634,"REG",0.1374,1.0125,"REG",0.3774,0.0822,"REG",0.0307,0.1524,"REG",0.0698,0.0402,"REG",0.0199,0.0025,"REG",0.0098,0.0745,"REG",0.0294,0.0127,"REG",0.0052,5e-4,"ND",8e-4,0.0055,"LOD",0.012,0.1867,"REG",0.069,0.0233,"REG",0.0092,0.0089,"REG",0.0027,0.0547,"REG",0.0135,0.23766743670916163,0.23,1.1425,"REG",2.3802,"REG",NA
"2","Essington & Mingo","stationary","39.90131732, -75.2250262",39.90131732,-75.2250262,"#DB72FB","Industrial","Industrial","High","Auto body shop, junkyard","HighT/I","P733870","P733870 071323 070523 Essington 1WK SS DUP","P733870 071323 070523 Essington 1WK SS DUP.D","2023-07-13","2023-07-05","duplicate","2023-06-28","2023-07-05",10018,2,"272023",1,0.8556,"REG",0.3231,0.3151,"REG",0.1189,0.1547,"REG",0.0567,0.2417,"REG",0.0843,0.7163,"REG",0.284,0.0341,"LOD",0.0207,0.0152,"LOD",0.0154,0.0275,"LOD",0.0203,0.0771,"REG",0.0257,0.0264,"LOD",0.0167,0.0749,"REG",0.0293,0.0363,"LOD",0.0323,0.1151,"REG",0.0467,0.163,"REG",0.0446,0.0097,"ND",0.0162,0.0172,"REG",0.0142,0.0256,"LOD",0.0313,0.0182,"LOD",0.0311,0.0524,"LOD",0.0536,0.0968,"REG",0.0429,0.0731,"REG",0.0332,0.1065,"REG",0.0335,0.0807,"REG",0.0477,0.2556,"REG",0.0954,0.3379,"REG",0.1284,0.9364,"REG",0.3503,0.0707,"REG",0.0264,0.1366,"REG",0.0651,0.0229,"REG",0.0157,0.0049,"ND",0.0081,0.063,"REG",0.0251,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0055,"LOD",0.012,0.1724,"REG",0.064,0.0187,"REG",0.0075,0.0089,"REG",0.0027,0.0428,"REG",0.0106,0.23766743670916163,0.18,1.0973,"REG",2.2834,"REG",NA
"2","Essington & Mingo","stationary","39.90131732, -75.2250262",39.90131732,-75.2250262,"#DB72FB","Industrial","Industrial","High","Auto body shop, junkyard","HighT/I","P726646","P726646 111023 110823 Essington SS","P726646 111023 110823 Essington SS.D","2023-11-10","2023-11-08","sample","2023-11-01","2023-11-08",9899,2,"452023",1,1.0585,"REG",0.3998,0.4704,"REG",0.1772,0.1657,"REG",0.0607,0.2233,"REG",0.0783,0.8464,"REG",0.3356,0.0345,"LOD",0.0209,0.0185,"LOD",0.0159,0.0279,"LOD",0.0206,0.078,"REG",0.026,0.0343,"REG",0.0178,0.0749,"REG",0.0294,0.0367,"LOD",0.0327,0.2359,"REG",0.0954,0.3967,"REG",0.1081,0.4012,"REG",0.1994,0.1494,"REG",0.0636,0.1355,"REG",0.0609,0.0508,"LOD",0.038,0.196,"REG",0.0725,0.0796,"REG",0.0387,0.084,"REG",0.0362,0.2088,"REG",0.0559,0.1414,"REG",0.0626,0.4435,"REG",0.1546,0.7771,"REG",0.2862,2.1359,"REG",0.7833,0.3084,"ULOD",0.1151,0.2765,"REG",0.1106,0.1312,"REG",0.0503,0.0312,"REG",0.0146,0.0132,"LOD",0.0086,0.0017,"ND",0.0028,0.0148,"REG",0.005,0.0376,"REG",0.0156,0.3052,"REG",0.1113,0.0368,"REG",0.0142,0.0449,"REG",0.0083,0.1443,"REG",0.0354,0.24052453590790798,0.6,1.2818,"REG",2.7643,"REG",NA
"2","Essington & Mingo","stationary","39.90131732, -75.2250262",39.90131732,-75.2250262,"#DB72FB","Industrial","Industrial","High","Auto body shop, junkyard","HighT/I","P726648","P726648 111023 110823 Essington DUP SS","P726648 111023 110823 Essington DUP SS.D","2023-11-10","2023-11-08","duplicate","2023-11-01","2023-11-08",9901,2,"452023",1,1.0872,"REG",0.4106,0.464,"REG",0.1748,0.1656,"REG",0.0606,0.2233,"REG",0.0783,0.8505,"REG",0.3373,0.0345,"LOD",0.0209,0.0185,"LOD",0.0159,0.0279,"LOD",0.0205,0.078,"REG",0.026,0.0305,"REG",0.0173,0.0749,"REG",0.0294,0.0367,"LOD",0.0327,0.2294,"REG",0.0928,0.3966,"REG",0.1081,0.0981,"REG",0.0524,0.0779,"REG",0.0348,0.0665,"REG",0.0397,0.0235,"LOD",0.0321,0.068,"LOD",0.0553,0.0796,"REG",0.0387,0.0874,"REG",0.0371,0.2087,"REG",0.0559,0.1295,"REG",0.0594,0.468,"REG",0.1626,0.7976,"REG",0.2937,2.1547,"REG",0.7902,0.3157,"ULOD",0.1178,0.2764,"REG",0.1105,0.0067,"ND",0.0111,0.0244,"REG",0.0129,0.0132,"LOD",0.0086,0.0017,"ND",0.0028,0.0148,"REG",0.005,0.0376,"REG",0.0156,0.2906,"REG",0.1061,0.0368,"REG",0.0142,0.0449,"REG",0.0083,0.1395,"REG",0.0342,0.24047595000024047,0.58,1.3105,"REG",2.7906,"REG",NA
"2","Essington & Mingo","stationary","39.90131732, -75.2250262",39.90131732,-75.2250262,"#DB72FB","Industrial","Industrial","High","Auto body shop, junkyard","HighT/I","P733899","P733899 112423 111523 Essington SS","P733899 112423 111523 Essington SS.D","2023-11-24","2023-11-15","sample","2023-11-08","2023-11-15",10111,2,"462023",1,0.775,"REG",0.2927,0.4358,"REG",0.1642,0.1177,"REG",0.0431,0.1562,"REG",0.0564,0.5593,"REG",0.2218,0.0225,"LOD",0.0189,0.0151,"LOD",0.0153,0.0205,"LOD",0.0192,0.0555,"REG",0.0238,0.0187,"LOD",0.0158,0.0486,"REG",0.0206,0.024,"LOD",0.0304,0.1927,"REG",0.078,0.3422,"REG",0.0933,0.162,"REG",0.0824,0.1257,"REG",0.0538,0.0555,"REG",0.0366,0.023,"LOD",0.0314,0.06,"LOD",0.0537,0.0659,"REG",0.0352,0.0625,"REG",0.0305,0.1846,"REG",0.0502,0.1036,"REG",0.0524,0.4101,"REG",0.1436,0.5985,"REG",0.2215,1.639,"REG",0.603,0.3456,"ULOD",0.129,0.2394,"REG",0.0976,0.1057,"REG",0.0412,0.0305,"REG",0.0143,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0203,"LOD",0.013,0.2704,"REG",0.0988,0.036,"REG",0.0139,0.0264,"REG",0.0052,0.1837,"REG",0.0451,0.23548139461501147,0.78,0.9312,"REG",2.044,"REG",NA
"2","Essington & Mingo","stationary","39.90131732, -75.2250262",39.90131732,-75.2250262,"#DB72FB","Industrial","Industrial","High","Auto body shop, junkyard","HighT/I","P733849","P733849 112423 111523 Essington DUP SS","P733849 112423 111523 Essington DUP SS.D","2023-11-24","2023-11-15","duplicate","2023-11-08","2023-11-15",10111,2,"462023",1,0.8032,"REG",0.3034,0.4049,"REG",0.1526,0.1226,"REG",0.045,0.1614,"REG",0.0581,0.5635,"REG",0.2235,0.0263,"LOD",0.0194,0.0151,"LOD",0.0153,0.0205,"LOD",0.0192,0.0555,"REG",0.0238,0.0261,"LOD",0.0165,0.0569,"REG",0.0232,0.03,"LOD",0.0312,0.1799,"REG",0.0728,0.329,"REG",0.0897,0.0537,"REG",0.0328,0.0515,"REG",0.0247,0.0458,"LOD",0.0345,0.0176,"LOD",0.0307,0.0534,"LOD",0.0532,0.0659,"REG",0.0352,0.0625,"REG",0.0305,0.1912,"REG",0.0517,0.1036,"REG",0.0524,0.398,"REG",0.1398,0.6188,"REG",0.2288,1.6955,"REG",0.6234,0.312,"ULOD",0.1164,0.2499,"REG",0.1011,0.0603,"REG",0.0258,0.0239,"REG",0.0127,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.0109,"REG",0.0037,0.0203,"LOD",0.013,0.2704,"REG",0.0988,0.036,"REG",0.0139,0.0264,"REG",0.0052,0.1695,"REG",0.0416,0.23548139461501147,0.72,0.9646,"REG",2.0556,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726663","P726663 081023 080223 61st & Passyunk 1WK SS","P726663 081023 080223 61st & Passyunk 1WK SS.D","2023-08-10","2023-08-02","sample","2023-07-26","2023-08-02",10105,2,"312023",1,1.0096,"REG",0.3813,0.2814,"REG",0.1063,0.1732,"REG",0.0634,0.2813,"REG",0.0974,0.7285,"REG",0.2889,0.0526,"REG",0.0242,0.0392,"REG",0.0192,0.0409,"REG",0.0226,0.0109,"ND",0.0181,0.1189,"REG",0.0354,0.1058,"REG",0.0401,0.054,"LOD",0.0354,0.232,"REG",0.0938,0.3629,"REG",0.0989,0.0817,"REG",0.0448,0.0825,"REG",0.0365,0.0644,"REG",0.0387,0.0437,"LOD",0.0356,0.0924,"REG",0.0566,0.1319,"REG",0.0526,0.112,"REG",0.0437,0.2309,"REG",0.0609,0.194,"REG",0.0772,0.5069,"REG",0.175,0.6699,"REG",0.2473,1.9164,"REG",0.7035,0.1912,"REG",0.0714,0.3854,"REG",0.1485,0.0853,"REG",0.0341,0.0332,"REG",0.015,0.06,"REG",0.024,0.0016,"ND",0.0027,0.0109,"REG",0.0037,0.0165,"LOD",0.0126,0.1993,"REG",0.0735,0.0277,"REG",0.0108,0.0132,"REG",0.0032,0.066,"REG",0.0162,0.23562121533422872,0.28,1.2909000000000002,"REG",2.474,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726665","P726665 081023 080223 61st & Passyunk 1WK DUP SS","P726665 081023 080223 61st & Passyunk 1WK DUP SS.D","2023-08-10","2023-08-02","duplicate","2023-07-26","2023-08-02",10105,2,"312023",1,1.0308,"REG",0.3893,0.2814,"REG",0.1063,0.1781,"REG",0.0652,0.2865,"REG",0.0991,0.7159,"REG",0.2839,0.0526,"REG",0.0242,0.0392,"REG",0.0192,0.0444,"REG",0.0233,0.121,"REG",0.0303,0.0479,"REG",0.0198,0.1223,"REG",0.046,0.054,"LOD",0.0354,0.2384,"REG",0.0964,0.3695,"REG",0.1007,0.0864,"REG",0.0469,0.0825,"REG",0.0365,0.0692,"REG",0.04,0.049,"LOD",0.037,0.099,"REG",0.0573,0.1319,"REG",0.0526,0.1186,"REG",0.0457,0.2309,"REG",0.0609,0.194,"REG",0.0772,0.4827,"REG",0.1671,0.6699,"REG",0.2473,1.8975,"REG",0.6967,0.1655,"REG",0.0618,0.3958,"REG",0.1523,0.0065,"ND",0.0109,0.0266,"REG",0.0133,0.0503,"REG",0.0204,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0165,"LOD",0.0126,0.2136,"REG",0.0785,0.0277,"REG",0.0108,0.0132,"REG",0.0032,0.0707,"REG",0.0174,0.23562121533422872,0.3,1.3173,"REG",2.4927,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733841","P733841 081123 080923 61st & Passyunk 1WK SS","P733841 081123 080923 61st & Passyunk 1WK SS.D","2023-08-11","2023-08-09","sample","2023-08-02","2023-08-09",10048,2,"322023",1,0.6315,"REG",0.2385,0.2395,"REG",0.0906,0.1145,"REG",0.042,0.1729,"REG",0.0618,0.4701,"REG",0.1864,0.034,"LOD",0.0206,0.0073,"ND",0.0121,0.0275,"LOD",0.0202,0.0728,"REG",0.0253,0.0257,"LOD",0.0165,0.0733,"REG",0.0288,0.0302,"LOD",0.0314,0.1434,"REG",0.0581,0.2057,"REG",0.0562,0.0679,"REG",0.0388,0.0581,"REG",0.0271,0.0502,"LOD",0.0355,0.0332,"LOD",0.0334,0.0663,"LOD",0.0544,0.0724,"REG",0.0367,0.0629,"REG",0.0307,0.1327,"REG",0.0389,0.1132,"REG",0.0549,0.3034,"REG",0.11,0.3777,"REG",0.1424,1.1121,"REG",0.4131,0.1088,"REG",0.0406,0.2514,"REG",0.1018,0.04,"REG",0.0198,0.0267,"REG",0.0134,0.0865,"REG",0.0338,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0111,"LOD",0.0122,0.2291,"REG",0.0841,0.0279,"REG",0.0108,0.0133,"REG",0.0032,0.109,"REG",0.0268,0.2369578404610252,0.46,0.8044,"REG",1.6285,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733843","P733843 081123 080923 61st & Passyunk 1WK DUP SS","P733843 081123 080923 61st _ Passyunk 1WK DUP SS.D","2023-08-11","2023-08-09","duplicate","2023-08-02","2023-08-09",10048,2,"322023",1,0.6315,"REG",0.2385,0.2519,"REG",0.0952,0.1145,"REG",0.042,0.1676,"REG",0.0601,0.4616,"REG",0.183,0.034,"LOD",0.0206,0.0212,"LOD",0.0161,0.0275,"LOD",0.0202,0.0728,"REG",0.0253,0.0257,"LOD",0.0165,0.0733,"REG",0.0288,0.0362,"LOD",0.0323,0.1434,"REG",0.0581,0.2123,"REG",0.058,0.049,"REG",0.0311,0.0498,"REG",0.0241,0.0453,"LOD",0.0345,0.0332,"LOD",0.0334,0.0531,"LOD",0.0535,0.0784,"REG",0.0382,0.0729,"REG",0.0331,0.1327,"REG",0.0389,0.1132,"REG",0.0549,0.2913,"REG",0.1063,0.3879,"REG",0.146,1.1311,"REG",0.4199,0.1448,"REG",0.0541,0.2514,"REG",0.1018,0.04,"REG",0.0198,0.0267,"REG",0.0134,0.0865,"REG",0.0338,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0111,"LOD",0.0122,0.2291,"REG",0.0841,0.0279,"REG",0.0108,0.0133,"REG",0.0032,0.1137,"REG",0.0279,0.2369578404610252,0.48,0.7990999999999999,"REG",1.6271,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733867","P733867 112523 112223 61st & Passyunk SS","P733867 112523 112223 61st & Passyunk SS.D","2023-11-25","2023-11-22","sample","2023-11-15","2023-11-22",10146,2,"472023",1,2.2578,"REG",0.8526,0.6068,"REG",0.2284,0.3292,"REG",0.1204,0.4876,"REG",0.1665,1.4382,"REG",0.5703,0.0748,"REG",0.0295,0.0511,"REG",0.0218,0.0646,"REG",0.0281,0.1833,"REG",0.0387,0.0744,"REG",0.025,0.1963,"REG",0.0727,0.0896,"REG",0.0444,0.5418,"REG",0.219,0.9258,"REG",0.2521,0.1521,"REG",0.0776,0.1827,"REG",0.0772,0.1082,"REG",0.0515,0.0389,"LOD",0.0344,0.0992,"REG",0.0572,0.2688,"REG",0.0958,0.2001,"REG",0.071,0.5519,"REG",0.1386,0.4743,"REG",0.168,1.1779,"REG",0.3971,1.5062,"REG",0.5515,4.1302,"REG",1.5092,0.5512,"ULOD",0.2057,0.996,"REG",0.3714,0.1507,"REG",0.0572,0.0569,"REG",0.0218,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0203,"LOD",0.0129,0.2411,"REG",0.0883,0.0451,"REG",0.0173,0.035,"REG",0.0066,0.1643,"REG",0.0403,0.23466906967794018,0.7,2.7454,"REG",5.119599999999999,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733868","P733868 112523 112223 61st & Passyunk DUP SS","P733868 112523 112223 61st & Passyunk DUP SS.D","2023-11-25","2023-11-22","duplicate","2023-11-15","2023-11-22",10146,2,"472023",1,2.2085,"REG",0.834,0.6314,"REG",0.2377,0.3193,"REG",0.1168,0.4772,"REG",0.163,1.4465,"REG",0.5736,0.0711,"REG",0.0285,0.0451,"REG",0.0204,0.0612,"REG",0.0272,0.1729,"REG",0.0372,0.0669,"REG",0.0234,0.1881,"REG",0.0697,0.0836,"REG",0.0427,0.5418,"REG",0.219,0.9258,"REG",0.2521,0.1896,"REG",0.0958,0.191,"REG",0.0806,0.1034,"REG",0.0499,0.0336,"LOD",0.0332,0.0861,"LOD",0.0558,0.2748,"REG",0.0978,0.2034,"REG",0.072,0.5454,"REG",0.137,0.4627,"REG",0.1641,1.1899,"REG",0.4011,1.5264,"REG",0.5589,4.0926,"REG",1.4955,0.5462,"ULOD",0.2039,0.9856,"REG",0.3676,0.1393,"REG",0.0531,0.0503,"REG",0.0198,0.0097,"LOD",0.0077,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0148,"LOD",0.0124,0.2553,"REG",0.0934,0.0359,"REG",0.0138,0.035,"REG",0.0066,0.1643,"REG",0.0403,0.23466906967794018,0.7,2.6856999999999998,"REG",5.0828999999999995,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733847","P733847 052324 051524 61st SS","P733847 052324 051524 61st SS.D","2024-05-23","2024-05-15","sample","2024-05-08","2024-05-15",9425,2,"202024",1,0.7329,"REG",0.2768,0.305,"REG",0.1152,0.0934,"REG",0.0343,0.148,"REG",0.0544,0.4366,"REG",0.1731,0.0282,"LOD",0.0208,0.0162,"LOD",0.0164,0.022,"LOD",0.0206,0.0633,"REG",0.0258,0.032,"REG",0.0182,0.0787,"REG",0.0309,0.0322,"LOD",0.0334,0.1492,"REG",0.0604,0.2235,"REG",0.061,0.1091,"REG",0.0578,0.065,"REG",0.0301,0.0554,"REG",0.0383,0.0344,"LOD",0.0354,0.0743,"LOD",0.0583,0.0836,"REG",0.0407,0.0565,"REG",0.0304,0.1485,"REG",0.0429,0.0999,"REG",0.0537,0.3364,"REG",0.1213,0.6312,"REG",0.2337,1.6168,"REG",0.5957,0.1662,"ULOD",0.062,0.3686,"REG",0.1434,0.0268,"REG",0.0172,0.0135,"LOD",0.0113,0.0037,"ND",0.0061,0.0145,"REG",0.0058,0.0097,"REG",0.0034,0.0094,"LOD",0.0129,0.3969,"REG",0.1444,0.0278,"REG",0.0108,0.0094,"REG",0.0029,0.1864,"REG",0.0458,0.2526209422761147,0.738,0.8809,"REG",1.7159,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733848","P733848 052324 051524 61st DUP SS","P733848 052324 051524 61st DUP SS.D","2024-05-23","2024-05-15","duplicate","2024-05-08","2024-05-15",9425,2,"202024",1,0.7101,"REG",0.2682,0.2918,"REG",0.1102,0.0881,"REG",0.0324,0.1368,"REG",0.0509,0.423,"REG",0.1678,0.0282,"LOD",0.0208,0.0162,"LOD",0.0164,0.022,"LOD",0.0206,0.0596,"REG",0.0255,0.032,"REG",0.0182,0.0787,"REG",0.0309,0.0257,"LOD",0.0326,0.1287,"REG",0.0522,0.2023,"REG",0.0553,0.0182,"REG",0.0226,0.0296,"REG",0.018,0.0502,"LOD",0.0372,0.0287,"LOD",0.0344,0.0672,"LOD",0.0578,0.0836,"REG",0.0407,0.0565,"REG",0.0304,0.1415,"REG",0.0414,0.0999,"REG",0.0537,0.3235,"REG",0.1173,0.5768,"REG",0.2141,1.5359,"REG",0.5665,0.1593,"ULOD",0.0595,0.3574,"REG",0.1395,0.039,"REG",0.0201,0.0135,"LOD",0.0113,0.0037,"ND",0.0061,0.0145,"REG",0.0058,5e-4,"ND",8e-4,0.0094,"LOD",0.0129,0.3817,"REG",0.1389,0.0278,"REG",0.0108,0.0094,"REG",0.0029,0.1662,"REG",0.0408,0.2526209422761147,0.658,0.8469,"REG",1.6498,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733863","P733863 052424 052224 61st SS","P733863 052424 052224 61st SS.D","2024-05-24","2024-05-22","sample","2024-05-15","2024-05-22",9850,2,"212024",1,0.7592,"REG",0.2868,0.2602,"REG",0.0983,0.0995,"REG",0.0365,0.1576,"REG",0.0571,0.4523,"REG",0.1794,0.0308,"LOD",0.0204,0.0155,"LOD",0.0157,0.0245,"LOD",0.0201,0.0606,"REG",0.0247,0.0268,"LOD",0.0169,0.0753,"REG",0.0296,0.0308,"LOD",0.032,0.1624,"REG",0.0658,0.2477,"REG",0.0676,0.0657,"REG",0.0381,0.0622,"REG",0.0288,0.0728,"REG",0.0415,0.0439,"LOD",0.0363,0.0914,"REG",0.0577,0.0923,"REG",0.042,0.0574,"REG",0.0298,0.1557,"REG",0.044,0.1075,"REG",0.0541,0.3467,"REG",0.1238,0.6664,"REG",0.2461,1.7597,"REG",0.647,0.21560000000000001,"ULOD",0.0805,0.4275,"REG",0.1639,0.0257,"REG",0.0164,0.0129,"LOD",0.0108,0.03,"REG",0.0134,0.0017,"ND",0.0028,5e-4,"ND",8e-4,0.009,"LOD",0.0124,0.3214,"REG",0.1171,0.0266,"REG",0.0104,0.0135,"REG",0.0033,0.1252,"REG",0.0307,0.24172105390379503,0.518,0.9168,"REG",1.7288,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733864","P733864 052424 052224 61st DUP SS","P733864 052424 052224 61st DUP SS.D","2024-05-24","2024-05-22","duplicate","2024-05-15","2024-05-22",9850,2,"212024",1,0.7737,"REG",0.2922,0.2538,"REG",0.0959,0.0995,"REG",0.0365,0.1576,"REG",0.0571,0.4437,"REG",0.1759,0.0308,"LOD",0.0204,0.0155,"LOD",0.0157,0.0245,"LOD",0.0201,0.0606,"REG",0.0247,0.0306,"REG",0.0174,0.0753,"REG",0.0296,0.0308,"LOD",0.032,0.169,"REG",0.0684,0.2409,"REG",0.0657,0.0657,"REG",0.0381,0.0622,"REG",0.0288,0.0728,"REG",0.0415,0.0439,"LOD",0.0363,0.0846,"LOD",0.057,0.0923,"REG",0.042,0.0574,"REG",0.0298,0.1489,"REG",0.0425,0.1075,"REG",0.0541,0.3467,"REG",0.1238,0.6248,"REG",0.2311,1.6437,"REG",0.6049,0.2428,"ULOD",0.0906,0.4382,"REG",0.1677,0.0373,"REG",0.0193,0.0129,"LOD",0.0108,0.0035,"ND",0.0058,0.0017,"ND",0.0028,5e-4,"ND",8e-4,0.0203,"REG",0.0132,0.3214,"REG",0.1171,0.0266,"REG",0.0104,0.0135,"REG",0.0033,0.1059,"REG",0.026,0.24172105390379503,0.438,0.9313,"REG",1.7283,"REG",NA
